n units 300,n units 500,n units 1000,True Effect
0.6725000000000001,0.6498600000000001,0.63079,0.61644
0.5523,0.6627000000000001,0.5939000000000001,0.61644
0.5345666666666666,0.5967,0.56771,0.61644
0.6092,0.69424,0.63681,0.61644
0.6081333333333334,0.6789,0.69037,0.61644
