n units 300,n units 600,n units 900,n units 1200,n units 1500,True Effect
0.5399333333333334,0.4956,0.46830000000000005,0.46851666666666664,0.4771133333333333,0.47115
0.5858333333333333,0.44689999999999996,0.4416777777777777,0.49006666666666665,0.4833,0.47115
0.4697,0.4108333333333334,0.5057111111111112,0.49713333333333337,0.44650666666666666,0.47115
0.41319999999999996,0.43156666666666665,0.5021333333333333,0.46754166666666674,0.5103933333333333,0.47115
0.4263666666666666,0.5397166666666667,0.5260111111111111,0.5566916666666666,0.4196466666666667,0.47115
0.5606333333333333,0.46595,0.47056666666666663,0.5158166666666666,0.4738266666666666,0.47115
0.45283333333333337,0.4117833333333333,0.4196111111111111,0.49841666666666673,0.43923333333333336,0.47115
0.4914333333333333,0.42183333333333334,0.5297888888888889,0.5145333333333333,0.53076,0.47115
0.4543333333333333,0.5233,0.48054444444444444,0.48235000000000006,0.4355266666666667,0.47115
0.6119666666666667,0.4296166666666667,0.40993333333333326,0.4819416666666667,0.42704000000000003,0.47115
0.5476,0.46649999999999997,0.4553111111111111,0.49812500000000004,0.4757133333333333,0.47115
0.46696666666666664,0.4612833333333333,0.5192222222222223,0.5021666666666667,0.4714466666666667,0.47115
0.48133333333333334,0.46565000000000006,0.5396333333333333,0.4627083333333333,0.47395333333333334,0.47115
0.4900333333333334,0.4504666666666667,0.4779555555555555,0.4357583333333333,0.47176666666666667,0.47115
0.5820333333333333,0.3943333333333333,0.4672444444444444,0.5028250000000001,0.4895533333333333,0.47115
0.5487,0.4327333333333333,0.5071111111111111,0.48985,0.47279999999999994,0.47115
0.5232000000000001,0.45825000000000005,0.5456333333333333,0.438125,0.4813266666666666,0.47115
0.40260000000000007,0.45389999999999997,0.5138333333333334,0.4714083333333333,0.4881533333333333,0.47115
0.5556333333333333,0.4481166666666666,0.5022333333333333,0.4888833333333334,0.4576866666666667,0.47115
0.43833333333333335,0.46051666666666663,0.4702333333333333,0.4579166666666667,0.48961333333333334,0.47115
0.4902,0.46708333333333335,0.48691111111111113,0.538225,0.5111333333333332,0.47115
0.4344666666666667,0.45933333333333337,0.49906666666666666,0.4015583333333333,0.5060266666666666,0.47115
0.4680666666666667,0.5186166666666667,0.41566666666666663,0.47080833333333333,0.4723333333333334,0.47115
0.571,0.4974833333333334,0.48234444444444446,0.4499916666666666,0.48839999999999995,0.47115
0.5165,0.4979333333333334,0.5144666666666667,0.45070833333333327,0.4855333333333334,0.47115
0.559,0.49770000000000003,0.4848333333333333,0.49282499999999996,0.51642,0.47115
0.40286666666666665,0.5103833333333333,0.4800444444444445,0.49077499999999996,0.4880933333333333,0.47115
0.41573333333333334,0.47298333333333337,0.5485666666666668,0.4913416666666667,0.4655533333333334,0.47115
0.5384333333333333,0.37396666666666667,0.48713333333333336,0.3925666666666667,0.47792,0.47115
0.4728,0.4206166666666667,0.47800000000000004,0.46350833333333336,0.49277333333333334,0.47115
0.46396666666666664,0.5094666666666667,0.5217999999999999,0.4444833333333333,0.44015999999999994,0.47115
0.5726333333333333,0.40545,0.48696666666666666,0.5346500000000001,0.5247533333333334,0.47115
0.3756666666666667,0.47751666666666664,0.5243333333333333,0.501475,0.45711999999999997,0.47115
0.44633333333333336,0.3816333333333333,0.46725555555555554,0.5047333333333334,0.4449333333333334,0.47115
0.35176666666666667,0.46330000000000005,0.44949999999999996,0.4981083333333333,0.4300066666666666,0.47115
0.5260333333333334,0.4391333333333333,0.4862666666666667,0.5274749999999999,0.5019133333333333,0.47115
0.5471333333333334,0.40718333333333334,0.4026666666666667,0.4529916666666667,0.47652666666666665,0.47115
0.4384333333333333,0.4654166666666667,0.4864222222222222,0.5026666666666667,0.4405466666666667,0.47115
0.5116333333333334,0.5370166666666667,0.506788888888889,0.5148333333333333,0.45243333333333335,0.47115
0.5429666666666667,0.39136666666666664,0.4831444444444445,0.45532500000000004,0.5018800000000001,0.47115
0.3473,0.42841666666666667,0.5357999999999999,0.5027416666666666,0.48468000000000006,0.47115
0.42013333333333336,0.5345333333333333,0.5568111111111111,0.4900583333333334,0.49291999999999997,0.47115
0.4887,0.5516,0.46981111111111107,0.48812500000000003,0.4540133333333333,0.47115
0.40113333333333334,0.5389833333333334,0.3890888888888889,0.5042666666666666,0.4504933333333333,0.47115
0.5074666666666667,0.43816666666666665,0.4756222222222222,0.4928916666666667,0.4502666666666667,0.47115
0.44843333333333335,0.4849666666666667,0.4630222222222222,0.4461166666666667,0.46309333333333336,0.47115
0.3929,0.5268333333333334,0.47025555555555554,0.5439166666666666,0.5011666666666668,0.47115
0.47813333333333335,0.41550000000000004,0.5009888888888889,0.469375,0.4115933333333333,0.47115
0.43849999999999995,0.41251666666666664,0.4751888888888888,0.4836666666666667,0.43260000000000004,0.47115
0.5705333333333333,0.50505,0.45214444444444446,0.46549999999999997,0.45853333333333335,0.47115
0.4022666666666667,0.4425833333333334,0.5165444444444445,0.5192833333333333,0.48962666666666665,0.47115
0.4211,0.40081666666666665,0.4781444444444445,0.46160000000000007,0.4698866666666667,0.47115
0.5133,0.44511666666666666,0.41794444444444445,0.47169166666666673,0.4647466666666667,0.47115
0.46263333333333334,0.4620833333333333,0.48176666666666673,0.4752833333333333,0.4923466666666666,0.47115
0.5545333333333333,0.5068,0.41618888888888894,0.48186666666666667,0.45242666666666664,0.47115
0.43520000000000003,0.4587833333333334,0.43898888888888893,0.4507333333333333,0.42993333333333333,0.47115
0.5757333333333333,0.5285,0.5635555555555556,0.3952916666666667,0.5395599999999999,0.47115
0.41423333333333334,0.43703333333333333,0.5147111111111111,0.511675,0.43436,0.47115
0.5050999999999999,0.4862666666666667,0.5179666666666667,0.45093333333333335,0.4318066666666666,0.47115
0.504,0.46509999999999996,0.5251555555555556,0.44425000000000003,0.45996,0.47115
0.4964,0.45821666666666666,0.40169999999999995,0.4802416666666667,0.45605999999999997,0.47115
0.4323333333333333,0.5628333333333333,0.4737777777777778,0.4984833333333334,0.4690066666666667,0.47115
0.5697,0.5150166666666667,0.4840333333333333,0.45371666666666666,0.46786666666666665,0.47115
0.5059333333333333,0.4986333333333334,0.4722666666666666,0.4836666666666667,0.4737933333333333,0.47115
0.5564333333333333,0.49100000000000005,0.44,0.506,0.43972666666666665,0.47115
0.6566000000000001,0.51905,0.4484222222222222,0.4719083333333334,0.47925333333333336,0.47115
0.4384666666666666,0.43748333333333334,0.47656666666666664,0.514825,0.4451733333333333,0.47115
0.4745,0.47886666666666666,0.37576666666666664,0.4943,0.5319733333333333,0.47115
0.4077666666666666,0.5274,0.4329333333333334,0.46140833333333325,0.4615933333333333,0.47115
0.41903333333333326,0.39186666666666664,0.4117444444444444,0.4435916666666666,0.4594066666666667,0.47115
0.5024333333333334,0.5342,0.4201333333333333,0.5050083333333333,0.4807266666666667,0.47115
0.4892333333333333,0.5378666666666667,0.46706666666666663,0.491025,0.43326000000000003,0.47115
0.4417666666666667,0.4842333333333333,0.4711777777777778,0.46770833333333334,0.4379533333333333,0.47115
0.46730000000000005,0.49629999999999996,0.47827777777777775,0.4752,0.4644533333333333,0.47115
0.5499333333333334,0.4948000000000001,0.4387222222222222,0.48291666666666666,0.4321533333333333,0.47115
