n units 300,n units 600,n units 900,n units 1200,n units 1500,True Effect
0.5824833333333334,0.3320993333333333,0.4461675555555556,0.40930675,0.46648413333333333,0.36493
0.1520613333333333,0.2514985,0.3578197777777778,0.38626083333333333,0.2596268,0.36493
0.3175903333333333,0.4273901666666667,0.3527098888888889,0.44275158333333325,0.4714017999999999,0.36493
0.31202666666666673,0.2891676666666667,0.4829627777777778,0.492439,0.47420206666666664,0.36493
0.22313199999999997,0.4657325,0.49463511111111114,0.24355308333333334,0.45291013333333335,0.36493
0.30473700000000004,0.43023316666666667,0.4476697777777778,0.3718493333333332,0.3394416,0.36493
0.40345466666666663,0.308184,0.21780266666666664,0.16196275000000002,0.39935593333333336,0.36493
0.3873670000000001,0.16163133333333335,0.29881966666666665,0.33887058333333336,0.2918531333333333,0.36493
0.5702803333333333,0.33634533333333333,0.4451618888888889,0.41896525,0.2578672,0.36493
0.142095,0.39272633333333334,0.49131833333333325,0.4083123333333332,0.29300446666666663,0.36493
0.30856833333333333,0.39179250000000004,0.3460632222222222,0.3151485,0.3984729333333333,0.36493
0.48644366666666666,0.15537,0.4152618888888889,0.24628224999999998,0.3749983333333332,0.36493
0.4980896666666666,0.44313050000000004,0.21121566666666663,0.39499924999999997,0.3818921333333333,0.36493
0.38172799999999996,0.37274233333333334,0.44740488888888885,0.3237328333333333,0.3856869333333333,0.36493
0.2956676666666666,0.2584135,0.17207733333333333,0.38372383333333326,0.4406458,0.36493
0.36813233333333334,0.42982650000000006,0.38611711111111113,0.4183898333333334,0.5138124666666667,0.36493
0.318336,0.31921316666666666,0.4489837777777778,0.33165491666666674,0.2855058,0.36493
0.44716633333333333,0.49893566666666667,0.3443602222222222,0.1832915,0.07966746666666666,0.36493
0.011978666666666664,0.14575516666666666,0.4624473333333334,0.6029889166666667,0.48713380000000006,0.36493
0.43860199999999994,0.4076228333333333,0.25665088888888893,0.3354206666666666,0.19132780000000002,0.36493
0.217889,0.217614,0.30504455555555554,0.29524599999999995,0.2230005333333333,0.36493
0.12706166666666666,0.36789533333333335,0.20035599999999998,0.22756433333333334,0.3675274,0.36493
0.20206433333333335,0.383633,0.15614844444444445,0.26599524999999996,0.35582726666666664,0.36493
0.2446676666666667,0.3597458333333334,0.4914173333333333,0.33363950000000003,0.23710559999999997,0.36493
0.46495266666666674,0.31385199999999996,0.3417987777777778,0.31191875,0.5241074,0.36493
0.20314200000000002,0.4204428333333333,0.3702477777777778,0.3743855833333333,0.4140400666666667,0.36493
0.2161036666666667,0.5526641666666666,0.41392644444444443,0.26290508333333334,0.6049205333333334,0.36493
0.26171399999999995,0.17818699999999998,0.3376164444444444,0.3046640833333333,0.4867142666666667,0.36493
0.3062026666666667,0.2515453333333333,0.16702466666666668,0.31889091666666675,0.3327162666666667,0.36493
0.113895,0.22360716666666666,0.34286233333333327,0.4146736666666668,0.32685873333333343,0.36493
0.40791066666666664,0.3634575000000001,0.26338733333333336,0.2896849166666667,0.19524546666666667,0.36493
0.4407996666666667,0.3556013333333333,0.3999235555555556,0.27310249999999997,0.48433660000000006,0.36493
0.32045266666666666,0.3382755,0.1920917777777778,0.2492694166666667,0.2899428,0.36493
0.4138886666666667,0.34678,0.4047447777777778,0.28759475,0.2534356,0.36493
0.31743866666666665,0.2208236666666666,0.3263416666666667,0.49138925,0.40663080000000007,0.36493
0.7052649999999999,0.29558866666666667,0.35878811111111114,0.3252380833333333,0.36069806666666665,0.36493
0.315359,0.42664499999999994,0.5073874444444445,0.39548375,0.3163822666666666,0.36493
0.4876213333333333,0.4529815,0.4025305555555556,0.2965960833333333,0.45887866666666677,0.36493
0.18318033333333333,0.15253099999999997,0.28780733333333336,0.43753216666666667,0.1760442666666667,0.36493
0.3395243333333333,0.47625083333333335,0.4513133333333333,0.31946116666666663,0.4603478666666666,0.36493
0.2840733333333333,0.30919566666666665,0.34745400000000004,0.47097075,0.31863353333333333,0.36493
0.3622246666666667,0.3597068333333333,0.3325877777777778,0.30893866666666664,0.41066593333333334,0.36493
0.3722453333333334,0.32356450000000003,0.42990188888888897,0.29958866666666667,0.4508516,0.36493
0.4188903333333333,0.3455491666666667,0.3028616666666667,0.32304658333333336,0.4874306666666667,0.36493
0.3752803333333333,0.36032749999999997,0.19517244444444445,0.29306374999999996,0.4969807333333333,0.36493
0.5812286666666667,0.09213283333333332,0.47670333333333337,0.46622700000000006,0.34611626666666667,0.36493
0.49475,0.3893513333333334,0.46919488888888883,0.38717949999999995,0.25411713333333336,0.36493
0.23825333333333334,0.2555283333333333,0.29286433333333334,0.35789775,0.3418953333333334,0.36493
0.028602999999999996,0.47167983333333335,0.10145266666666665,0.17169824999999997,0.20221826666666662,0.36493
0.34130633333333327,0.33934366666666677,0.2518854444444445,0.3090280833333333,0.3008547333333334,0.36493
0.12129233333333331,0.25908216666666667,0.3811496666666666,0.22450383333333332,0.4386838666666667,0.36493
0.16809266666666667,0.47804800000000003,0.406296888888889,0.30207416666666675,0.22366786666666671,0.36493
0.24779766666666664,0.29257716666666667,0.27385033333333336,0.3474781666666667,0.40137100000000003,0.36493
0.20773033333333332,0.3706778333333333,0.24295466666666668,0.5151720833333333,0.18514126666666667,0.36493
0.2122406666666667,0.29920650000000004,0.3488832222222222,0.3684365833333334,0.5541563333333334,0.36493
0.11137566666666666,0.35567833333333326,0.3458399999999999,0.1968365,0.2356172,0.36493
0.398676,0.3825586666666666,0.30090688888888883,0.2791808333333334,0.46160646666666666,0.36493
0.435417,0.15404599999999996,0.2657356666666667,0.3819357500000001,0.18762646666666669,0.36493
0.31987933333333335,0.3798143333333333,0.2523101111111111,0.5071324166666666,0.4671224666666666,0.36493
0.172366,0.2989946666666667,0.19957522222222224,0.29001508333333326,0.24939386666666663,0.36493
0.2670543333333333,0.3685693333333334,0.5165493333333334,0.4239403333333333,0.48282353333333333,0.36493
0.45553200000000005,0.36364550000000007,0.26330822222222217,0.19077266666666667,0.37273533333333325,0.36493
0.4939603333333334,0.22178566666666663,0.35719888888888884,0.22222875,0.3156984666666666,0.36493
0.1518173333333333,0.4894926666666667,0.19745844444444444,0.4490732500000001,0.4513965999999999,0.36493
0.3069423333333334,0.06714283333333333,0.4899296666666667,0.2819328333333333,0.2918957333333334,0.36493
0.264181,0.23475266666666664,0.4440554444444445,0.33834299999999995,0.3651844,0.36493
