n units 500,n units 1000,True Effect
0.2105601527014687,0.2014451731058961,0.23035
0.25200708871659583,0.2671202556429207,0.23035
0.21534776071059833,0.254669946512089,0.23035
0.17461096271099022,0.2280661166047074,0.23035
0.22767643390505438,0.24103353940195557,0.23035
0.20130967333449015,0.18618208805344522,0.23035
0.2573710541365914,0.21149838010234168,0.23035
0.16388191330075388,0.2528796775336848,0.23035
0.1597560393894738,0.2158955463714049,0.23035
0.24254884489715078,0.19654311752184808,0.23035
0.2207912207430301,0.25524325939884346,0.23035
0.26570545143459845,0.18037568085244074,0.23035
0.12588540392231742,0.23630178885700553,0.23035
0.2012688436030972,0.23649950286588298,0.23035
0.20788835152313295,0.23041222257378732,0.23035
0.2532522970880131,0.19591531052803957,0.23035
0.1871264558132649,0.259525631507013,0.23035
0.1725228053246464,0.21987829297960135,0.23035
0.27938279411507116,0.18972747486145988,0.23035
0.18773714806177083,0.2365568058430163,0.23035
0.2964256223341172,0.198039391197501,0.23035
0.21162478102372417,0.21902116805773006,0.23035
0.25017342337587467,0.2469802044592946,0.23035
0.2037742461002814,0.2632230672171668,0.23035
0.25777368137282564,0.20503845329203133,0.23035
0.25141163342444134,0.26042021080611194,0.23035
0.20803666659524256,0.2437560582071047,0.23035
0.25149326580607956,0.21888360869160042,0.23035
0.17898632688908364,0.23278434827944205,0.23035
0.23958139363171832,0.21853375092860464,0.23035
0.17872782491236314,0.2561338798740264,0.23035
0.19095105945476767,0.24570408743699904,0.23035
0.19794349264966718,0.22042008642322514,0.23035
0.23736999709385626,0.2330307922768835,0.23035
0.25091133656284736,0.2230879714907658,0.23035
0.21567349165159902,0.19208885152509014,0.23035
0.23155614026769636,0.21367676370030073,0.23035
0.2698091802241422,0.22106758222293163,0.23035
0.21628961946511485,0.24388088910432354,0.23035
0.24067868549392246,0.22106201390255378,0.23035
0.23367428775151064,0.2509489884649252,0.23035
0.2768711231009071,0.16302738554325932,0.23035
0.25738951446953984,0.21781855828132796,0.23035
0.19654182187185612,0.22240758644824016,0.23035
0.23508472362083288,0.1875153160239836,0.23035
0.16162074962978967,0.2695861397088975,0.23035
0.23331954082210418,0.2260276006756868,0.23035
0.28219235792091285,0.1677812797253907,0.23035
0.23948751524153428,0.2610064275985915,0.23035
0.25995438626260436,0.20826243411642037,0.23035
0.21964683858500703,0.2221541220621992,0.23035
0.26389786138048926,0.25020807196579303,0.23035
0.24996387407743742,0.2246652280482099,0.23035
0.2227193882573915,0.25431410677086175,0.23035
0.22992481931658565,0.2364486104757306,0.23035
0.24723649855045976,0.21490743918005561,0.23035
0.21682137771286575,0.23380669685844138,0.23035
0.2581691140482065,0.2129992136907106,0.23035
0.20378657514157567,0.20103962312251658,0.23035
0.28127614657994576,0.25944615371145785,0.23035
0.20573837493651811,0.24286684970043512,0.23035
0.20286224230042074,0.2369092641903653,0.23035
0.17198347110780715,0.22955012705884426,0.23035
0.1738273712525072,0.23585401726711225,0.23035
0.21206895343753085,0.20811067700372715,0.23035
0.27576474387051964,0.2597466485316655,0.23035
0.15609757644698485,0.25231613272492626,0.23035
0.25622763737659954,0.203737835272399,0.23035
0.23898110714133902,0.25953953817566633,0.23035
0.20840415658519162,0.28244248058360166,0.23035
0.19769576115689738,0.2473325741613948,0.23035
0.25097928896777716,0.23611399390863166,0.23035
0.2412837915416554,0.21132232577184107,0.23035
0.24323038784779238,0.2370640785809969,0.23035
0.23089955069243556,0.22948562997474267,0.23035
0.22908275712599396,0.2373955668511558,0.23035
0.1876955455459315,0.23774953715897584,0.23035
0.18725408874543129,0.19148230369100408,0.23035
0.27612645546834513,0.23698066539537002,0.23035
0.22013761109386815,0.25545638496947753,0.23035
0.2425393940165136,0.2463453285627887,0.23035
0.21708484717566356,0.2049094552341183,0.23035
0.2897522414605094,0.2031550303548514,0.23035
0.24750638881676423,0.27108026977764194,0.23035
0.2416058061230644,0.24036002025682607,0.23035
0.22437366157810346,0.20800822017239806,0.23035
0.22205826331974055,0.21370229105200256,0.23035
0.2507115228373739,0.24014940998379825,0.23035
0.2724143952073448,0.25866560460488663,0.23035
0.2277656439879672,0.22398887071531742,0.23035
0.2639275613849941,0.2117679018636822,0.23035
0.23723589404840598,0.19598325966011929,0.23035
0.22161448762435412,0.24009960497446428,0.23035
0.18259248075475148,0.21985331954097861,0.23035
0.19858655777990636,0.2023769209247141,0.23035
0.2387528054349798,0.2399347462188238,0.23035
0.27394427435605934,0.24706415574685323,0.23035
0.2667141876900992,0.28780762834824286,0.23035
0.21119826075536427,0.22750832211688482,0.23035
0.2995857304947068,0.24682882435396852,0.23035
0.26999571937092415,0.1987716836367725,0.23035
0.273048785304199,0.23280617224407343,0.23035
0.2053384427772724,0.21128414398922116,0.23035
0.18177045553969504,0.18680051234557107,0.23035
0.1804895154757678,0.25127987862005197,0.23035
0.28178284429623013,0.21268334513240789,0.23035
0.1808124752115967,0.22972644710405468,0.23035
0.26227794220718886,0.24771297922840033,0.23035
0.17294924254402388,0.21387574778024157,0.23035
0.24530868042800266,0.2450150983214211,0.23035
0.20857755377011913,0.24215349701324984,0.23035
0.2417222584281611,0.24576651752045994,0.23035
0.25486314752585704,0.25009422996708436,0.23035
0.23398794070358736,0.2528422239904811,0.23035
0.2395647060490322,0.22542521364986343,0.23035
0.247140631038446,0.23496873758540474,0.23035
0.2421420589258287,0.1969675129046201,0.23035
0.29056923717895494,0.2747420274203835,0.23035
0.2380565718522868,0.2182353495902767,0.23035
0.2679508491562387,0.2580865321586021,0.23035
0.27214355774552035,0.22650504752160674,0.23035
0.26276796917869716,0.24548482790331994,0.23035
0.2068713646308045,0.257405186560857,0.23035
0.14264101394070366,0.2321203707942916,0.23035
0.24376365916072806,0.2532258441512324,0.23035
0.21864443288651036,0.20347349982860208,0.23035
0.2344023635597125,0.23506174468800284,0.23035
0.18869230856401642,0.25946471052664843,0.23035
0.27581902568602684,0.26729520113897903,0.23035
0.21783425646295881,0.2441625114922304,0.23035
0.18899845845228375,0.2136057183173042,0.23035
0.2509867313237272,0.2256800241534257,0.23035
0.20824457370716565,0.2182566937927563,0.23035
0.20687963649836308,0.256186760672135,0.23035
0.24773152771504403,0.20053358480558048,0.23035
0.21358537417260604,0.22370699627412097,0.23035
0.24575576377402678,0.22411421257512604,0.23035
0.23412700380137044,0.2127554600913489,0.23035
0.26088517326639266,0.17365941916045646,0.23035
0.22809408047537094,0.24262028547851192,0.23035
0.22517974826765585,0.22060412312453317,0.23035
0.28787706575129035,0.2221934975355048,0.23035
0.2494554281841426,0.23848271612797642,0.23035
0.22754956207781485,0.25075849521142873,0.23035
0.2731138568994299,0.22271949513725212,0.23035
0.21826742537961535,0.20631618947582742,0.23035
0.2733093554740177,0.19720921676185665,0.23035
0.24790247478781807,0.2139085213736702,0.23035
0.2422875975976508,0.2540278339118498,0.23035
0.2490043386766818,0.2141547182839711,0.23035
0.26809942317766416,0.22060299365217925,0.23035
0.24320758217563765,0.21473819496279117,0.23035
0.20198904896640366,0.21352970175385574,0.23035
0.2549724364503535,0.1822415936018379,0.23035
0.25661291630277144,0.22043661359386724,0.23035
0.23013729211603937,0.24295966170567476,0.23035
0.17326715825270728,0.23407060923086906,0.23035
0.2696753461369087,0.2018345579254301,0.23035
0.23000039756761512,0.2421398571094179,0.23035
0.22101723480428265,0.26117225082232715,0.23035
0.21189464496403085,0.2077615092955877,0.23035
0.28197264618976237,0.21504162191144535,0.23035
0.2978272809379339,0.24208123586245373,0.23035
0.22508929717361054,0.23894548049342776,0.23035
0.2447202628737345,0.20575960163868348,0.23035
0.2671759164852729,0.25771255044150154,0.23035
0.263522654911471,0.2563112037304471,0.23035
0.21006336998909308,0.253663847835109,0.23035
0.22665049108159896,0.24794973743862003,0.23035
0.2214588687842706,0.27004236903017964,0.23035
0.22739483226591412,0.24905673069628093,0.23035
0.23119085319315608,0.24964235931494083,0.23035
0.2025716047420768,0.2239470916811363,0.23035
0.21538332202623794,0.22552038891193377,0.23035
0.2704042565027102,0.2713148206240617,0.23035
0.23495591123568527,0.24661285494273813,0.23035
0.22860265139618155,0.26248315256173455,0.23035
0.22296023844610974,0.23044189737077103,0.23035
0.2554499719413633,0.24698226853471042,0.23035
0.2171468884821589,0.22163685371205963,0.23035
0.2220421528163515,0.24929820687455131,0.23035
0.270438057113419,0.2622303977040196,0.23035
0.24464110857419724,0.24528985878782347,0.23035
0.16699068735265565,0.2383925563524037,0.23035
0.23516127640253423,0.2355164468182457,0.23035
0.22275484121422232,0.2502158737019514,0.23035
0.23585326245910582,0.24878524790628012,0.23035
0.22796121152697585,0.1963878009364478,0.23035
0.2518846446899632,0.18577738461683374,0.23035
0.2291249340865369,0.27615352080042094,0.23035
0.2750701141755308,0.22198880408669644,0.23035
0.19497702622902638,0.21522616560780627,0.23035
0.233473487842888,0.23654625439084273,0.23035
0.21297115671059302,0.24604784492206666,0.23035
0.2551549322941928,0.20467376968887133,0.23035
0.16932054542611175,0.26823766585960446,0.23035
0.24284459475287104,0.24432019153434398,0.23035
0.23003044768126168,0.225218084387413,0.23035
0.1901404947999333,0.250910529917783,0.23035
0.258329278067068,0.23214046583222636,0.23035
0.18514416674463824,0.22670453481146463,0.23035
0.2337861501143736,0.24008316550276998,0.23035
0.22519180881488093,0.2526005735355603,0.23035
0.22881139237235074,0.2737114765313041,0.23035
0.208342379797802,0.21591607498606452,0.23035
0.2033312210830754,0.23318110711254106,0.23035
0.19461262303011884,0.25077391715220065,0.23035
0.24853549439155564,0.22007363155761298,0.23035
0.2558028861315861,0.23246661964411716,0.23035
0.25445916053786144,0.2130636253461115,0.23035
0.22573521545803454,0.21017278273783943,0.23035
0.23127957614689207,0.23421196415278805,0.23035
0.1988998462181009,0.2547028222467316,0.23035
0.2347817818366038,0.2311150600442039,0.23035
0.2087196985756112,0.20215951607044547,0.23035
0.22214904492915621,0.23665011131103733,0.23035
0.24847906441378917,0.19606656321113042,0.23035
0.27064605788336576,0.2582873485871377,0.23035
0.25557831903773387,0.20290757444966814,0.23035
0.25322243581688725,0.25619268866460343,0.23035
0.2323658867455975,0.2534344981009668,0.23035
0.17806920423722258,0.18818396401895873,0.23035
0.19134375597484127,0.2171717538670169,0.23035
0.19448463334618904,0.20470510791223484,0.23035
0.20694636549919462,0.23060196033470648,0.23035
0.24152710504002378,0.22886551753082054,0.23035
0.26913646194282365,0.1821502283023575,0.23035
0.20769248924343384,0.2462950213173201,0.23035
0.26865282651325467,0.22959540594188083,0.23035
0.2052159869561435,0.24599172832811614,0.23035
0.20150132072271895,0.2191543173250469,0.23035
0.288853265506501,0.2282828153736016,0.23035
0.2407819521717295,0.21999745840498755,0.23035
0.26477720118064546,0.21528831404339743,0.23035
0.21672907633393593,0.22846731734166034,0.23035
0.24254519148940387,0.21252442948053704,0.23035
0.20119649748092655,0.17640137602571285,0.23035
0.24107669084139044,0.2233262368491115,0.23035
0.19876517709061703,0.2052514718752386,0.23035
0.2477390283721121,0.222942354160885,0.23035
0.23982590848803223,0.2204575894596847,0.23035
0.25721966810904257,0.20707104484069624,0.23035
0.29085747372655146,0.25598400136549654,0.23035
0.24763665455712863,0.23081231111679013,0.23035
0.19857606511136733,0.2518884403563936,0.23035
0.21579342399078852,0.19354405695496252,0.23035
0.22248088609430636,0.23343045530919365,0.23035
0.24381224403355575,0.26962108691836983,0.23035
0.20965510556573042,0.2148190829541713,0.23035
0.24373613234534663,0.24070468881548193,0.23035
0.24992037795850938,0.24010528512801765,0.23035
0.18733174581680825,0.21606396695490893,0.23035
0.22442389892203982,0.24404600367133975,0.23035
0.2048162504005734,0.24572479438419015,0.23035
0.2186094440637,0.19634818980164762,0.23035
0.27364998819081837,0.23262144248464992,0.23035
0.28646724953088787,0.2177464584429404,0.23035
0.2334944092021838,0.2209840248365188,0.23035
0.20493349061627822,0.22328070723446294,0.23035
0.1909548413077209,0.2582607387901549,0.23035
0.2197884274028871,0.2106657937911437,0.23035
0.2728742300076557,0.26258873560826707,0.23035
0.19354447542453193,0.1816253490553445,0.23035
0.19250794966333146,0.2617613640744461,0.23035
0.20402538446091834,0.2664329114059391,0.23035
0.2635372152470391,0.2069995278221928,0.23035
0.24288155551317675,0.24380217790893022,0.23035
0.22292222722173974,0.2284690534000088,0.23035
0.2628809026226461,0.2208095805034633,0.23035
0.26799308222750784,0.2249822112019562,0.23035
0.23189040390318566,0.21564183583729304,0.23035
0.1909855967980343,0.21048961289914656,0.23035
0.23548297059642007,0.18430961722973377,0.23035
0.1864834034857404,0.24341787125365413,0.23035
0.21738837748419038,0.20518202801583707,0.23035
0.24715187679618983,0.24948469273900503,0.23035
0.23380851492406513,0.24360730977774572,0.23035
0.26156557675129455,0.22114953212242378,0.23035
0.2542216869541219,0.2198655047866756,0.23035
0.1769729588888012,0.2166945935741572,0.23035
0.21601053291289918,0.2187502229723437,0.23035
0.16158634530049895,0.22759661701284098,0.23035
0.2555842837954935,0.23766107782662532,0.23035
0.2789226326735069,0.24328332827440194,0.23035
0.2650374744382922,0.19038601631799731,0.23035
0.23582612890298948,0.219780989808947,0.23035
0.21956843687319516,0.2089995593019868,0.23035
0.2448386633678549,0.23201760405721877,0.23035
0.27706453104852513,0.2238098746703196,0.23035
0.23464379471663246,0.24026067611680108,0.23035
0.27206276960253617,0.2371940818543246,0.23035
0.24799305100630692,0.23644370829093397,0.23035
0.22399814122065986,0.2214435865011043,0.23035
0.27021313727163376,0.26540072294567313,0.23035
0.21262295285806776,0.18813751249303567,0.23035
0.24121990621545722,0.29476336485178795,0.23035
0.24838044271431378,0.24550321971887926,0.23035
0.21449111047941072,0.23264956157617991,0.23035
0.23082877635513105,0.20591644707976578,0.23035
0.22074176307992463,0.20960720093857144,0.23035
0.22543412224745663,0.21537156644384098,0.23035
0.1480526701388549,0.21269716852775045,0.23035
0.18492100478409174,0.20670452510587,0.23035
0.23475684847677095,0.22187023785188761,0.23035
0.2260519600598104,0.21997806243096468,0.23035
0.2005045549467274,0.20568527571890483,0.23035
0.22484341762645177,0.20173177168499012,0.23035
0.21587412586934998,0.22011822379438623,0.23035
0.2435069661677672,0.23866050943003636,0.23035
0.20653855646293198,0.2064380781753604,0.23035
0.21323491705492814,0.24989942155206446,0.23035
0.23245080273726307,0.22319621587724567,0.23035
0.19545392614223467,0.21925674568360085,0.23035
0.2156697275752831,0.20493969387219052,0.23035
0.2525830672681735,0.25167911702934154,0.23035
0.21873005287059138,0.26163103064649923,0.23035
0.24026776105215103,0.2418682480235066,0.23035
0.23863181832741334,0.24660498873515813,0.23035
0.21672838090481103,0.20062385065689806,0.23035
0.2510404289882189,0.22241957686586422,0.23035
0.2246118802789952,0.22667233278407536,0.23035
0.20261098226183497,0.18736992481280085,0.23035
0.16603064155720687,0.24318737993873976,0.23035
0.2774583517501279,0.23073055042372315,0.23035
0.25960264770324504,0.22499411026640076,0.23035
0.21590025606052993,0.24930357424102786,0.23035
0.22011329816858358,0.261020989492413,0.23035
0.18186523250755576,0.22235327947398248,0.23035
0.185485486781984,0.21812610548292516,0.23035
0.2728179908173278,0.2242133871249724,0.23035
0.23584093241271314,0.22904033910804278,0.23035
0.25440207896039535,0.20779129086238118,0.23035
0.25659300098886983,0.2187001266956676,0.23035
0.2549132620894067,0.24482922437129695,0.23035
0.3064161054295631,0.2730295873087786,0.23035
0.2435516075267439,0.21203384074887485,0.23035
0.2196747723864332,0.23416315933668821,0.23035
0.19604588450190097,0.1881959568499975,0.23035
0.184135730141227,0.23779346013994215,0.23035
0.23845947999530512,0.19061493871906726,0.23035
0.22285492796682374,0.2554619510346116,0.23035
0.24224799338381736,0.24161699140666423,0.23035
0.25432009425145524,0.2116753855095691,0.23035
0.21758148855908085,0.18668851599233663,0.23035
0.2516477692063956,0.24699222460884346,0.23035
0.2855970122609713,0.23145571587160038,0.23035
0.2813164401286695,0.21822111818629397,0.23035
0.29429806735990244,0.24357031169229024,0.23035
0.251803499561443,0.21658297044466376,0.23035
0.21349417843921226,0.2078646992810104,0.23035
0.22681422626380332,0.23038545673769556,0.23035
0.24015752520774478,0.22238345567692036,0.23035
0.2396769121837099,0.20095298720403112,0.23035
0.22578211332533296,0.21355319697927694,0.23035
0.26373772568668835,0.2167569251014128,0.23035
0.26916674712302957,0.22290255809002615,0.23035
0.24814650262023086,0.240515840032187,0.23035
0.14924720473105585,0.26439608508053664,0.23035
0.21382093359868545,0.2350533082405127,0.23035
0.24614163964290384,0.24162548016921778,0.23035
0.19407003552810628,0.22158129335437454,0.23035
0.19605521616203264,0.22175830599258584,0.23035
0.25901582263563877,0.22228417874250705,0.23035
0.18283775864371918,0.2404853024482041,0.23035
0.286096292484956,0.19001762459084345,0.23035
0.2535859398699431,0.28066624661297707,0.23035
0.14560432578036053,0.21872764483179225,0.23035
0.22004696968128018,0.22635361436311846,0.23035
0.2779177823621891,0.1693435940872319,0.23035
0.20722080634243825,0.2529556553221459,0.23035
0.17593529287701745,0.23610486227383823,0.23035
0.2534370103361674,0.2508419893237988,0.23035
0.207438537569395,0.2438690464142087,0.23035
0.2225778834857086,0.20811388397300817,0.23035
0.23436642288614748,0.20014799777247463,0.23035
0.18247647766371472,0.22464127403763207,0.23035
0.2267949233784029,0.2510127762590769,0.23035
0.1981552403949975,0.2249679896324503,0.23035
0.21535001037634272,0.2311275302226428,0.23035
0.24776137646232316,0.21662660536736683,0.23035
0.18984619884042916,0.2615189601561687,0.23035
0.20912061422166867,0.21492540279360056,0.23035
0.19723933730092696,0.22242144076430415,0.23035
0.17225364953007435,0.19752392285690815,0.23035
0.1769675553422784,0.2518417367161847,0.23035
0.24979155954162358,0.20876672907503355,0.23035
0.2345400802808403,0.2698867920545325,0.23035
0.21018648521168576,0.19905653407929516,0.23035
0.23201793432344323,0.28486161341323885,0.23035
0.2347613972437094,0.2512097348480356,0.23035
0.23102924582399068,0.21607412499300355,0.23035
0.26668865979824613,0.24090489013374444,0.23035
0.21631561479184733,0.21300076526014294,0.23035
0.26263626139520196,0.2267927162497487,0.23035
0.18345032426644706,0.233453772869762,0.23035
0.21353934481335732,0.24406724411965489,0.23035
0.2619255261886413,0.21725059299184965,0.23035
0.21115288909496097,0.2024094842401987,0.23035
0.1636497794927108,0.21288797384375707,0.23035
0.2538933709855091,0.20581580466131796,0.23035
0.23526484326943842,0.24206250062633566,0.23035
0.22410589495099006,0.22568071697462755,0.23035
0.2359264614287128,0.2710030648157748,0.23035
0.2736831324346595,0.24077178347196485,0.23035
0.24641446061403188,0.18589972047990538,0.23035
0.18176903294071606,0.1672774281119084,0.23035
0.21589447220470792,0.19728652100504093,0.23035
0.20734555206993144,0.24798107878936743,0.23035
0.1931216647009151,0.1964435104431008,0.23035
0.1965356014147918,0.25989598320052937,0.23035
0.20429842752468885,0.24583478434704237,0.23035
0.2588968236093043,0.22739296972039474,0.23035
0.24784252962343048,0.20456891119228593,0.23035
0.18092849350376794,0.2617746713760835,0.23035
0.17778822666025929,0.2484021662259513,0.23035
0.24849790038129843,0.21464327382102513,0.23035
0.23969224131043254,0.2162113096718473,0.23035
0.23176854495487886,0.2283031025831499,0.23035
0.21803171907607757,0.22658089157977884,0.23035
0.27191690504204535,0.21862393974734795,0.23035
0.22929969079775364,0.18091491365522908,0.23035
0.2663928243365306,0.2191282176659138,0.23035
0.2359299434505636,0.23909244668133398,0.23035
0.26315534412411323,0.23942302147246142,0.23035
0.2537030434226176,0.2510194822121288,0.23035
0.21640142254538797,0.24647449478763458,0.23035
0.2672249732908699,0.21560232303272983,0.23035
0.23411395499004678,0.1904025492153679,0.23035
0.2514106222743695,0.23393751580634586,0.23035
0.26889182209183565,0.21943949477974095,0.23035
0.23135764787202978,0.23963889352731832,0.23035
0.23267093504035954,0.261083957511293,0.23035
0.23946488922280199,0.2407379855161728,0.23035
0.21497229384285862,0.242749343306835,0.23035
0.24277237017413433,0.2192209022059788,0.23035
0.19129162058583501,0.2683610496420709,0.23035
0.2529722328907403,0.20884520462787368,0.23035
0.19176858390604892,0.245682443092144,0.23035
0.2284368341881171,0.24877111547765887,0.23035
0.23294269994058409,0.1962936091526644,0.23035
0.18886649691344923,0.24078036375339415,0.23035
0.24793936923072357,0.2209884431978707,0.23035
0.22843653128967362,0.2082160903246652,0.23035
0.23236729823368202,0.22376763667477378,0.23035
0.22720615961065574,0.2285002601681065,0.23035
0.2946306727488557,0.21544840183200584,0.23035
0.1921579922662882,0.2131012949472658,0.23035
0.24247065670892257,0.22691311439082565,0.23035
0.2557333585497469,0.20349837050454245,0.23035
0.2398084633306486,0.20470391934908214,0.23035
0.2905580538179606,0.26351389536562436,0.23035
0.24758470323595314,0.21795007830099355,0.23035
