n units 500,n units 1000,n units 2000,n units 3000,n units 4000,n units 5000,True Effect
0.4884072546535978,0.4426384392840314,0.5538395246031677,0.5135483870498607,0.40037316214926794,0.5174486742058383,0
0.4412432285685064,0.6073005018261097,0.41420285425383613,0.5123506100423406,0.5451313535967466,0.46222178364863403,0
0.5278174519668871,0.18353651644342225,0.48416678046425704,0.40110233190273953,0.46862508439758754,0.47396346732954786,0
0.3211355620252,0.6153962884838647,0.4885365670607766,0.4382318771970051,0.542024589273031,0.45498638615620407,0
0.43532386869968476,0.5310229331735127,0.48280604759294937,0.4852684991072341,0.3873142900433473,0.4559579706310911,0
0.5785356094957014,0.24646649445442226,0.46006020628236516,0.4321932423977415,0.5481499586971467,0.474351284381911,0
0.3532506284048338,0.49341378140802405,0.5314026654663098,0.45782821771569776,0.5357478314032446,0.4959311100969687,0
0.4859029166751267,0.42502597306041673,0.4331250667710058,0.4430887146674904,0.5332004961439452,0.44804761781586006,0
0.3532319338195734,0.4500687740666513,0.5007017219096357,0.5187923882938649,0.5235358674033279,0.48339473172099795,0
0.4674614749756713,0.5532197729245094,0.3508635790317829,0.4194790628955307,0.461811844082309,0.5674002925823639,0
0.6698474594464363,0.5443140359560478,0.36280549548506263,0.5156905986617103,0.5072274478408094,0.4299838192591277,0
0.466862435461372,0.43218866904264963,0.5570247121366662,0.40770989287724,0.5054199108326313,0.48088559685575555,0
0.6425569222203803,0.32431501741644664,0.460119681152242,0.5918149061604366,0.48771704672924926,0.40408982247474334,0
0.32125965305229887,0.369014680607958,0.47488134400459675,0.5336948382205325,0.4921783823623011,0.48753917618525905,0
0.39177913514516016,0.31385617369955887,0.5544995947294836,0.4092903672615833,0.38519221950021654,0.4906476230429529,0
0.23230718579246684,0.37254444739175063,0.5181950993850968,0.4902847171129198,0.47707408924780687,0.49677643749299466,0
0.4013160847360764,0.4198057754381151,0.5549115622551145,0.5219715404977349,0.47153328484058604,0.48250937750563966,0
0.5805602422560262,0.26101659506217134,0.44300087104642794,0.5481834323914496,0.562938433213889,0.49494605395865554,0
0.6136199048830526,0.6192365011650742,0.4123998154450089,0.486174504811705,0.5000804052507537,0.445712803035644,0
