true_model,data_source,network_size,effective_sample_size,test_bootstrap_iters,ML_model_name,tuning_param_grid,L_lower,L_upper,L_result,Y_lower,Y_upper,Y_result
UBB,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.00019132745141462875,0.00039567046307273547,U,-0.003122876529894095,0.0026158926813882287,U
UBB,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0005479469229509378,0.001184200599098168,U,-0.003828092714915328,0.0002317075803293917,U
UBB,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0002383063367710901,0.0012330252549140265,U,-0.002009609763608039,0.002933714615024507,U
UBB,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0011086952584327763,0.00037629019324846404,U,-0.0032482038919580845,8.253624387551318e-06,U
UBB,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",0.0,0.001232307086478129,U,-0.00771890314108758,-0.003027858857757073,B
UBB,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.00017616990190272853,0.0018406670573695937,U,-0.0003210709240128652,0.004624486207098499,U
UBB,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0013511262204566727,0.0010714424974940938,U,-0.0013793106238969455,0.003939483489997245,U
UBB,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0004507703449613626,0.0,U,-0.004686202744263638,0.0003377556274394191,U
UBB,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0019886539633537045,0.0037836031054511703,U,-0.0018638978139762148,0.002646489485896657,U
UBB,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0006204116818283998,0.0033381471530596852,U,-0.004756773609088428,-0.00025779012474519067,B
