true_model,data_source,network_size,effective_sample_size,test_bootstrap_iters,ML_model_name,tuning_param_grid,L_lower,L_upper,L_result,Y_lower,Y_upper,Y_result
BBB,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.007826649246277302,-0.0038973939947371983,B,-0.0045955176065502895,-0.00040207992047102515,B
BBB,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.004973537598066518,-0.0031512170577097653,B,-0.0025814674896553597,0.0007587049490376751,U
BBB,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0063429340981302216,-0.0035662326621113787,B,-0.006718308141797245,-0.0017559146225603088,B
BBB,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.007606452267929077,-0.005261288403917382,B,-0.0046786671555155285,0.003662119603011858,U
BBB,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.016013123095542554,-0.005282987024172938,B,-0.010271246598286632,0.00017572489925261837,U
BBB,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.005422792609185153,-0.0036504744126065027,B,-0.0050052951322895,-0.0008352988564861624,B
BBB,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.007290821418290927,-0.004091743681874542,B,-0.004977952128341249,0.0002868027084596618,U
BBB,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.009499387287936794,-0.006699222982770369,B,-0.0026692662783338954,0.004670530475789902,U
BBB,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.009555830123036672,-0.007123922293681622,B,-0.0020259952370234244,0.0024585647107952004,U
BBB,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.010869240506893165,-0.007349277713186397,B,-0.004727240057565002,-0.0010323587584089233,B
BBB,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.005782015066317562,-0.004028601240226516,B,-0.004103142588780969,-0.0013637648166760488,B
BBB,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.005665111288396112,-0.00325373163391892,B,-0.005041066995289005,0.0013180421348312622,U
BBB,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.007942251069432414,-0.0056520139990333925,B,0.0006482969362547645,0.004425431942906251,U
BBB,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0018570419456530164,0.0001507983709853881,U,-0.0021091933929092803,4.85510638240244e-05,U
BBB,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.01025457737530531,-0.007155492088419228,B,-0.0014358741864857727,0.0024588365303926415,U
BBB,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.004328407442825267,-0.002258285980540096,B,-0.005788924056947338,-0.0018142651761056702,B
BBB,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0046049572144330215,-0.003389719010324395,B,-0.005723286910027564,-0.0009507600595149315,B
BBB,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.010114642139762103,-0.0074523234995654795,B,-0.004387532576732116,-0.0008105797004715175,B
BBB,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.004137947543488193,-0.0017545585408850455,B,-0.003535540155399667,-0.00038429330102640586,B
BBB,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",0.000377489308398396,0.004474627742320052,U,-0.004711745288771724,0.0019839330013038787,U
