true_model,data_source,network_size,effective_sample_size,test_bootstrap_iters,ML_model_name,tuning_param_grid,L_lower,L_upper,L_result,Y_lower,Y_upper,Y_result
UBU,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0007230974965082252,0.00020046578652608887,U,-0.0017935111802837565,0.0012705434247236493,U
UBU,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0005726623396066124,0.002150318963287709,U,-0.00031352496215359543,0.004631108944112908,U
UBU,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0009373326761897601,0.0016266024097429952,U,-0.00041892893575439373,0.004159460234477434,U
UBU,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.000200370370144496,0.001618034554245492,U,-0.0020507527364497596,0.00603084754091642,U
UBU,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0006637035239158082,0.0001721457787566576,U,-0.0010541952394878054,0.005167857159068157,U
UBU,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-7.947381589293449e-05,0.00427169465558956,U,-0.002839550654317413,0.0021603736528887623,U
UBU,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0008323570088211024,0.001775010140123936,U,-0.0015322669748021544,0.0022622962890359254,U
UBU,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",0.0,0.006910869649530458,U,-0.006048677640102645,0.002950469465105468,U
UBU,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",0.0,0.0015365618660596824,U,-0.0008717804534298504,0.00432950715350279,U
UBU,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.000693053876676808,0.0006797681688573939,U,-0.0029280332114357535,0.0021933182836614655,U
UBU,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.00028844188176281176,0.0003410254235977635,U,-0.0023812809213714175,0.003036715136121614,U
UBU,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0007220588423550584,0.0008859841529148202,U,-0.0004857181674058651,0.0017918278313082511,U
UBU,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",0.0,0.0,U,-0.0005843634084056595,0.0012130374052663347,U
UBU,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.00013870421727267684,0.0012338311138833033,U,-0.0006714151067390268,0.002451203927040053,U
UBU,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0008511812254133659,0.0025549621906603083,U,-0.0006491729966509339,0.0033848377626663883,U
