n units 500,n units 1000,n units 2000,n units 3000,n units 4000,n units 5000,True Effect
0.43330994547518864,0.5822854556499226,0.2577896720469796,0.45091051335851334,0.43254847122730183,0.39220949422575985,0.4495736
0.42674073052916,0.48582344139820155,0.297206715694268,0.47265200213205855,0.5045735874184607,0.4332677740489346,0.4495736
0.48604340434911253,0.49305195062511653,0.4161706086895916,0.40878705826933226,0.358430813112083,0.5252225176282137,0.4495736
0.325408605896049,0.17989303154464742,0.2334993621825455,0.5100730420515751,0.48121083997900127,0.424633488501821,0.4495736
0.2545132754215345,0.30323407313744827,0.35647078572484436,0.5837691847887219,0.5070278871300341,0.4542298982343832,0.4495736
0.40190860608180146,-0.05083357709877972,0.3534345936651182,0.2967136558297514,0.4915115445169671,0.47164024315484443,0.4495736
0.5605680743714561,0.16542989731068838,0.47515889715224957,0.44356794361906127,0.3962590302515046,0.4565495156918517,0.4495736
0.43555130067898906,0.3678556790689309,0.5276341275246696,0.277248025998777,0.2627157693848975,0.5733935853265221,0.4495736
0.33713739770781087,0.3934420407775497,0.2276500999169602,0.5252576004625665,0.3474958596621542,0.4314947348033092,0.4495736
0.3516687068458853,0.15695730801453334,0.28476142104197605,0.3932621980681839,0.28199484157879245,0.5112849528147108,0.4495736
0.3533898508523584,0.41926705565317346,0.44629531637105974,0.5427761080630747,0.5764041185913045,0.5286140427531012,0.4495736
0.25000938755004215,0.19845668411877057,0.5242514576280703,0.5494825772276214,0.46809199585795636,0.33999266883077567,0.4495736
0.4965649072538227,0.5404517666533262,0.3727847535070714,0.3697352183992788,0.5243087916242425,0.49395698076189254,0.4495736
0.4429304450431544,0.4807391549636298,0.4947877027448417,0.4845242610865874,0.4264613799912882,0.40892786801157527,0.4495736
0.5293093960449932,0.2944551496943966,0.43557413416955837,0.5753259421895475,0.4271066671866132,0.4555006457971688,0.4495736
0.5652239590545325,0.4356956882028432,0.47528436649137396,0.3967951258876967,0.3994144181068127,0.3156333055179428,0.4495736
0.22660165073944424,0.19323490258002166,0.4038815382688327,0.6805332666545051,0.42933956488934943,0.5365030413683624,0.4495736
0.007806296825737041,0.415139268264581,0.5475896332696509,0.501867933032805,0.41726701267349864,0.41672923962729763,0.4495736
0.5751623993963587,0.27245374505100617,0.5184931651215644,0.4656576700102204,0.3345329215047696,0.432663642092673,0.4495736
0.633686995954239,0.4091384958265151,0.469687619914448,0.5434718287161757,0.3967458985565744,0.44010645880378085,0.4495736
0.46043836252842557,0.5190795812185885,0.47495719960033833,0.3971040212236183,0.520968781258008,0.4718238456424647,0.4495736
0.6862527335635822,0.42289631286008783,0.4947963464970385,0.4848926969067206,0.5421511141984913,0.3657290343740731,0.4495736
0.553587411379779,0.6493341886393774,0.3988486064529543,0.42966484921746534,0.5202471417161331,0.3576301845904884,0.4495736
0.48643232262881253,0.5017235613551819,0.41965982047152406,0.44648657282482046,0.5205918048444208,0.49055289030959603,0.4495736
0.4240340400935858,0.3402429845151708,0.2960512245309675,0.464477593554464,0.3808758000856362,0.3628348816680035,0.4495736
0.4988949409607721,0.5217958154653355,0.35665001736586194,0.3406630120124452,0.43448568456634307,0.33044210162977244,0.4495736
0.07017340333310744,0.48019578461890733,0.63901573618503,0.43074935508886725,0.5236450561432108,0.4031027444486108,0.4495736
0.2715358712904166,0.3490130966816284,0.360404918001207,0.5517223074980998,0.3515970991170259,0.5131780327243621,0.4495736
-0.02582458337446262,0.3358489179944248,0.3002682143084041,0.5252577947819146,0.4017709709535976,0.5225777000946652,0.4495736
0.6769469253792121,0.6114723559825336,0.46195934108793874,0.41527581404280234,0.5284237970763638,0.31484542871192,0.4495736
0.5577236877087106,0.28862157119984627,0.5265552977997737,0.4227484446572897,0.4258110081176931,0.49189810413167934,0.4495736
0.3400788211865261,0.3219517646454193,0.3882117825314587,0.29370738858993256,0.3457062128654582,0.4398991395592922,0.4495736
0.45052861758442747,0.6827833020028903,0.3398285420876447,0.4243615684986862,0.4276693575672107,0.4754172792102716,0.4495736
0.6019813440607537,0.3144293177646127,0.4019285516285283,0.5746315216699673,0.39670183068999554,0.5808369995483259,0.4495736
0.5222078908352882,0.4081701707731569,0.5875940533207146,0.5465625623582419,0.37145995615980776,0.47831078586708436,0.4495736
0.20341513583333043,0.6008371552429919,0.41373451256229715,0.3272276094078346,0.5608111432013465,0.45708583634180816,0.4495736
0.5594395804124268,0.47165947527738267,0.5989411083098592,0.42687843960995836,0.5755824317876431,0.3877700530348407,0.4495736
0.5354503965873862,0.6363231833492038,0.40333999383435293,0.5171823616201,0.42929491610738796,0.30939038747051834,0.4495736
0.14310819462944643,0.5136955921786233,0.40971924079814553,0.4986017129590545,0.4713266876559408,0.5122169313763105,0.4495736
0.3002652087522924,0.568518426121563,0.6299626671477646,0.46501164377592363,0.5213306277959607,0.48472364685032915,0.4495736
