n units 6000,n units 7000,n units 8000,True Effect
-0.03340499999999991,0.01010714285714287,-0.07577624999999999,-0.06548375000000006
-0.04740999999999995,-0.07539571428571434,-0.05255500000000002,-0.06548375000000006
-0.029490000000000016,-0.09445285714285712,-0.12881125000000004,-0.06548375000000006
0.026754999999999973,-0.05622714285714281,-0.004447499999999993,-0.06548375000000006
-0.04538000000000009,-0.05242857142857138,0.03641250000000007,-0.06548375000000006
-0.07274833333333341,-0.08123142857142851,-0.06456624999999994,-0.06548375000000006
-0.04824499999999998,-0.00992000000000004,0.011448750000000008,-0.06548375000000006
0.09062166666666666,-0.0043042857142857605,-0.005798749999999964,-0.06548375000000006
-0.02946166666666661,-0.038178571428571395,0.0019774999999999654,-0.06548375000000006
0.1080633333333334,-0.07280714285714285,-0.018364999999999965,-0.06548375000000006
-0.04188999999999998,-0.025584285714285726,-0.014502500000000085,-0.06548375000000006
0.011521666666666652,0.040581428571428546,0.02980499999999997,-0.06548375000000006
0.022706666666666653,0.05127571428571431,-0.021641250000000056,-0.06548375000000006
-0.007621666666666638,-0.05263142857142855,-0.042717499999999964,-0.06548375000000006
0.09437333333333331,0.008548571428571461,-0.08105374999999992,-0.06548375000000006
0.04135999999999995,0.06890428571428575,-0.025331250000000027,-0.06548375000000006
-0.04334833333333332,-0.09038000000000002,0.0045999999999999375,-0.06548375000000006
-0.03262666666666658,-0.08886999999999995,-0.046398750000000044,-0.06548375000000006
-0.10360833333333341,0.04205428571428571,-0.05262124999999995,-0.06548375000000006
-0.052814999999999945,-0.022627142857142846,0.02578249999999993,-0.06548375000000006
-0.09039666666666668,-0.04281857142857137,-0.02778499999999995,-0.06548375000000006
-0.003951666666666687,-0.030602857142857154,-0.06513374999999999,-0.06548375000000006
0.07156333333333331,-0.02949999999999997,-0.033162499999999984,-0.06548375000000006
-0.04501333333333335,0.008882857142857081,0.031058749999999913,-0.06548375000000006
-0.094835,-0.0463757142857143,-0.014606249999999932,-0.06548375000000006
-0.17150166666666666,0.005868571428571334,0.012769999999999948,-0.06548375000000006
-0.13343666666666665,-0.11056142857142859,-0.13848000000000005,-0.06548375000000006
0.0428466666666667,-0.0070671428571429384,0.017541250000000064,-0.06548375000000006
-0.043578333333333386,0.01374571428571425,-0.007648749999999982,-0.06548375000000006
-0.004988333333333372,-0.007859999999999978,-0.04086000000000001,-0.06548375000000006
