n units 500,n units 1000,n units 2000,n units 3000,n units 4000,n units 5000,True Effect
0.4809539419153343,0.47213499753155724,0.4609350913951043,0.4469771031066158,0.46245379233404266,0.4283914543129632,0.4304588
0.47258473028846004,0.4476882917809539,0.35838968892576867,0.43779995113899717,0.3915262395447697,0.40069679759800525,0.4304588
0.45333499808782124,0.4685134190196171,0.5375636088239469,0.4690691118735897,0.4529613052367768,0.4877487618286391,0.4304588
0.48716139750907284,0.4296973030016855,0.46099918861562,0.4264120373430778,0.4839564189523848,0.499885351344034,0.4304588
0.684978202029268,0.4439538439944543,0.5425233767569142,0.3945665519662436,0.4714220191164264,0.48096849434778544,0.4304588
0.4895829295985632,0.38227494298801545,0.4545367595104246,0.5323195442756181,0.45653033469676907,0.42539248185271555,0.4304588
0.5126180316921216,0.42555335954065326,0.41827391678194675,0.4380812709575755,0.5380918223979204,0.42263537445001687,0.4304588
0.5809142268917956,0.392225834078948,0.39879563208275715,0.40245795131296924,0.4848162687226704,0.5045016801643404,0.4304588
0.4226008762347782,0.48499147170705864,0.37855871823151654,0.5075435615161377,0.43820801826010614,0.44024164924709025,0.4304588
0.4031658662680091,0.3211167384768054,0.3839283101368267,0.45393668728998676,0.4685517317598673,0.458851884513075,0.4304588
0.6217754734015375,0.5764615704061201,0.5484217131703547,0.4167611973995972,0.4507611720760208,0.44512147642350125,0.4304588
0.5336346837458092,0.4415483601723615,0.3464392752636099,0.4657698255298058,0.38226040692649804,0.4374566584646102,0.4304588
0.43308356907318274,0.4603350756621141,0.5125459703328716,0.4659075629563501,0.45919622061599685,0.4154960137422938,0.4304588
0.46680180509484404,0.377392080084762,0.5000370749155039,0.4511406411885979,0.5001161198280403,0.4450149339104808,0.4304588
0.5181531560897681,0.4160698859701346,0.5372847926852323,0.5084029302421079,0.47381457562545826,0.52731395505914,0.4304588
0.42641210296382487,0.5262228323367046,0.5322926164739039,0.453275185171068,0.4813363057490898,0.49474416179884684,0.4304588
0.6725194196776445,0.4431453725525865,0.47425966998563124,0.4327769924196041,0.5148748162238118,0.48344349023721256,0.4304588
0.2736122975946347,0.533454558442328,0.45685879050977557,0.5082260063908418,0.5336827725006701,0.40745448817289986,0.4304588
0.40408079299924327,0.6118160049783304,0.33903074460080823,0.5075464279541589,0.4891812180269088,0.4521698863197656,0.4304588
0.4029567014911398,0.5255233229856565,0.43394730058899394,0.49231377317324126,0.5124466745431775,0.4457357155203873,0.4304588
0.49831312867603716,0.3300361781759203,0.41909845257615647,0.341562467026991,0.43777149936320886,0.48094173582047456,0.4304588
0.551133702203814,0.42307164489345495,0.47975140357580337,0.563996096215982,0.48350371153735655,0.460541114071542,0.4304588
0.4412958348923638,0.44627519756508155,0.5192471842260203,0.4741576212841147,0.37437398451365517,0.4439558258748371,0.4304588
0.5018761207751653,0.5133672348538774,0.472327813289801,0.5356287786402109,0.46339055635043785,0.5489165358033447,0.4304588
0.37597726178546065,0.5034600779903867,0.5263539074056972,0.42664954289218027,0.4687248602647092,0.45455901279225464,0.4304588
0.5078817019131094,0.4868092324014414,0.409265246416275,0.4572205647149486,0.42047678089483975,0.466945473855926,0.4304588
0.5781044398792735,0.3940439448905545,0.47470090420471767,0.45464637386582024,0.5553125848096352,0.5061658182277184,0.4304588
0.3997788107578527,0.5105425663169159,0.45713454207104964,0.4362389022620203,0.5165008156664286,0.4553813943918799,0.4304588
0.5907888782266584,0.47639052205073174,0.3869015547870139,0.47710010848612583,0.5125264902469978,0.4191856353038411,0.4304588
0.3333282177047607,0.495734846746813,0.466790500511945,0.46458132775926303,0.39144352421085343,0.4357151651092259,0.4304588
0.6605453098402563,0.5222725648501344,0.4010740822354192,0.46422997612410133,0.4079737692376894,0.49259861224909446,0.4304588
0.3885471027894885,0.4673932468648461,0.4781305472755872,0.4868284632856132,0.5005535902178702,0.5017727207144009,0.4304588
0.4755344202391742,0.4698088436689628,0.47156475896459,0.42236521731151616,0.49480381579948823,0.46955615405451645,0.4304588
0.43651878408606926,0.5311486241662302,0.37455100824163434,0.5270440420624496,0.4250394946766337,0.5075502491010402,0.4304588
0.5137349849978752,0.3961604907516203,0.4953802498671872,0.42003551720312965,0.45317307318743455,0.462745092270297,0.4304588
