n units 300,n units 600,n units 900,n units 1200,n units 1500,True Effect
0.6704333333333334,0.6688000000000001,0.6527333333333334,0.6091416666666667,0.6200600000000001,0.6363000000000001
0.6514666666666666,0.6020166666666666,0.6296444444444445,0.66885,0.5874733333333333,0.6363000000000001
0.7259333333333333,0.67855,0.5883666666666667,0.6353,0.6488933333333333,0.6363000000000001
0.7083333333333333,0.5855333333333334,0.6614777777777778,0.6362333333333334,0.5932600000000001,0.6363000000000001
0.5736333333333332,0.6952833333333334,0.5775777777777777,0.6449499999999999,0.6385733333333334,0.6363000000000001
0.5865666666666667,0.6330166666666667,0.6671111111111111,0.5838833333333333,0.6467733333333334,0.6363000000000001
0.7397333333333334,0.6455666666666666,0.6553555555555556,0.6864166666666667,0.66512,0.6363000000000001
0.5680666666666666,0.5400499999999999,0.6342111111111111,0.6442583333333334,0.6115866666666667,0.6363000000000001
0.6459333333333334,0.7378833333333333,0.582011111111111,0.6386499999999999,0.6746933333333334,0.6363000000000001
0.6048333333333333,0.6555166666666667,0.652611111111111,0.6185833333333333,0.6175533333333334,0.6363000000000001
0.6550333333333334,0.6316999999999999,0.6446555555555555,0.6289416666666667,0.6137,0.6363000000000001
0.75,0.66475,0.6026444444444445,0.6317583333333333,0.64718,0.6363000000000001
0.6406333333333334,0.6466,0.6316777777777778,0.64795,0.6551866666666666,0.6363000000000001
0.692,0.6276333333333333,0.5986,0.674075,0.6399466666666667,0.6363000000000001
0.6462333333333333,0.6239000000000001,0.6360222222222223,0.6191166666666668,0.6135466666666667,0.6363000000000001
0.6252,0.5813,0.6483666666666666,0.6445749999999999,0.6498466666666667,0.6363000000000001
0.6177666666666666,0.69865,0.6708,0.6532916666666666,0.6446000000000001,0.6363000000000001
0.6415666666666666,0.6346166666666667,0.5957111111111111,0.5752916666666666,0.61686,0.6363000000000001
0.6515333333333333,0.7036,0.6463000000000001,0.6685,0.6802533333333334,0.6363000000000001
0.6899333333333333,0.6349166666666666,0.6227333333333334,0.6111,0.6292466666666667,0.6363000000000001
0.6004333333333334,0.6145166666666666,0.6706888888888889,0.6284666666666666,0.6884466666666667,0.6363000000000001
0.6434,0.66585,0.6071222222222221,0.6243083333333334,0.6426400000000001,0.6363000000000001
0.6997333333333333,0.6212833333333333,0.6859999999999999,0.6261416666666667,0.6299066666666666,0.6363000000000001
0.5869333333333333,0.6273333333333333,0.7084555555555556,0.5593666666666668,0.61998,0.6363000000000001
0.6918333333333333,0.6131666666666666,0.6355777777777778,0.6672916666666666,0.6397733333333333,0.6363000000000001
0.5739333333333334,0.70725,0.5769222222222222,0.63735,0.6709400000000001,0.6363000000000001
0.6444666666666667,0.7017833333333333,0.6367777777777778,0.6287583333333333,0.5982866666666666,0.6363000000000001
0.6391666666666667,0.6514,0.5561222222222222,0.6516333333333334,0.6511866666666666,0.6363000000000001
0.6764666666666667,0.7454333333333334,0.5939222222222222,0.642575,0.62246,0.6363000000000001
0.6017333333333333,0.6346166666666666,0.6932333333333334,0.73425,0.6399133333333333,0.6363000000000001
0.7309333333333332,0.6217,0.6428,0.6839999999999999,0.6320266666666667,0.6363000000000001
0.7841666666666667,0.7007666666666666,0.6060888888888889,0.5727166666666667,0.6442533333333333,0.6363000000000001
0.5888333333333333,0.6295666666666667,0.6849666666666666,0.6494500000000001,0.6546133333333333,0.6363000000000001
0.7375333333333334,0.6026666666666667,0.6137333333333334,0.6242083333333334,0.6418866666666667,0.6363000000000001
0.6089,0.61785,0.7234,0.6729499999999999,0.6453333333333333,0.6363000000000001
0.7165999999999999,0.6232,0.7024888888888889,0.6089583333333333,0.61646,0.6363000000000001
0.6862666666666666,0.5700666666666667,0.6787111111111112,0.6416083333333333,0.6307533333333333,0.6363000000000001
0.5263,0.5899666666666665,0.6334,0.6268833333333332,0.6124466666666667,0.6363000000000001
0.6464333333333333,0.5772166666666667,0.6487,0.6556666666666666,0.6455133333333334,0.6363000000000001
0.6493333333333333,0.6111666666666666,0.6344444444444444,0.658625,0.5530066666666666,0.6363000000000001
0.6144333333333334,0.6134666666666666,0.6060000000000001,0.6446083333333332,0.6087666666666667,0.6363000000000001
0.6427666666666666,0.6138166666666667,0.6577555555555556,0.5949166666666666,0.6631666666666667,0.6363000000000001
0.6473,0.6332833333333333,0.6558777777777778,0.6060833333333333,0.6020866666666667,0.6363000000000001
0.6692666666666667,0.659,0.6062222222222222,0.6035666666666666,0.6444133333333334,0.6363000000000001
0.6759333333333334,0.6621,0.6446333333333334,0.6427083333333333,0.6420466666666667,0.6363000000000001
0.7593333333333334,0.6012666666666666,0.684088888888889,0.593575,0.6835266666666666,0.6363000000000001
0.6521333333333333,0.6497666666666666,0.5706444444444445,0.633575,0.5759466666666666,0.6363000000000001
0.6873333333333334,0.56975,0.6195666666666667,0.6109249999999999,0.6417066666666666,0.6363000000000001
0.6450333333333333,0.5984333333333334,0.6273111111111112,0.640925,0.5944733333333333,0.6363000000000001
0.6407,0.6829833333333334,0.6706444444444445,0.6513583333333333,0.6347533333333333,0.6363000000000001
0.5907,0.6944166666666667,0.6544000000000001,0.6409833333333333,0.65316,0.6363000000000001
0.7007666666666668,0.6669,0.6111555555555555,0.6408499999999999,0.6940066666666667,0.6363000000000001
0.6059666666666668,0.6146,0.6110888888888888,0.6203583333333333,0.6231333333333333,0.6363000000000001
0.6367666666666667,0.6095166666666666,0.6116666666666667,0.6944416666666666,0.6553199999999999,0.6363000000000001
0.7155666666666667,0.6253666666666667,0.5728222222222223,0.6451416666666666,0.57718,0.6363000000000001
0.6519333333333334,0.5783833333333334,0.6897666666666666,0.6016916666666666,0.6936599999999999,0.6363000000000001
0.6927666666666666,0.6689499999999999,0.6188333333333333,0.7223249999999999,0.6524733333333332,0.6363000000000001
